id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,cod_barrio_local,id_seccion_censal_local,desc_seccion_censal_local,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,id_ndp_edificio,id_clase_ndp_edificio,nom_edificio,num_edificio,cal_edificio,secuencial_local_PC,id_vial_acceso,clase_vial_acceso,desc_vial_acceso,id_ndp_acceso,id_clase_ndp_acceso,nom_acceso,num_acceso,cal_acceso,coordenada_x_agrupacion,coordenada_y_agrupacion,id_agrupacion,nombre_agrupacion,id_tipo_agrup,desc_tipo_agrup,id_planta_agrupado,id_local_agrupado,rotulo,id_seccion,desc_seccion,id_division,desc_division,id_epigrafe,desc_epigrafe,fx_carga,calle_norm,numero_norm,clave_cruce,lat_censo,lon_censo
280007506,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1008.0,8,439912.59,4473957.53,1,Puerta Calle,1,Abierto,224400.0,CALLE                   ,CUCHILLEROS                                       ,11000547,1,NUM,10.0,  ,10,224400.0,CALLE                   ,CUCHILLEROS                                       ,11000547.0,1.0,NUM,10.0,  ,,,,,,,1,IZ,LA REVUELTA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CUCHILLEROS,10,CUCHILLEROS|10,40.41407159814988,-3.708225308664437
280007551,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439701.59,4473743.53,1,Puerta Calle,1,Abierto,32600.0,CALLE                   ,ALMENDRO                                          ,11000667,1,NUM,22.0,  ,10,32600.0,CALLE                   ,ALMENDRO                                          ,11000667.0,1.0,NUM,22.0,  ,,,,,,,1,02,BAR LA MULATA LATINA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,ALMENDRO,22,ALMENDRO|22,40.412128527265054,-3.710691814195538
280007559,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439758.59,4473713.53,1,Puerta Calle,1,Abierto,158600.0,CALLE                   ,CAVA ALTA                                         ,11000672,1,NUM,32.0,  ,10,158600.0,CALLE                   ,CAVA ALTA                                         ,11000672.0,1.0,NUM,32.0,  ,,,,,,,1,01,RESTAURANTE CARMENCITA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAVA ALTA,32,CAVA ALTA|32,40.41186240056155,-3.710017206684416
280007566,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439773.59,4473745.53,1,Puerta Calle,1,Abierto,158700.0,CALLE                   ,CAVA BAJA                                         ,11000680,1,NUM,34.0,  ,20,158700.0,CALLE                   ,CAVA BAJA                                         ,11000680.0,1.0,NUM,34.0,  ,,,,,,,1,IZ,BAR RESTAURANTE LA GRAN CAVA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAVA BAJA,34,CAVA BAJA|34,40.41215175696658,-3.7098434556996644
280007567,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439782.59,4473749.53,1,Puerta Calle,1,Abierto,158700.0,CALLE                   ,CAVA BAJA                                         ,11000680,1,NUM,34.0,  ,30,158700.0,CALLE                   ,CAVA BAJA                                         ,11000680.0,1.0,NUM,34.0,  ,,,,,,,1,DR,LA TABERNA DE LOS CASTIZOS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CAVA BAJA,34,CAVA BAJA|34,40.41218844199195,-3.709737765765366
280007568,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439760.59,4473736.53,1,Puerta Calle,1,Abierto,158700.0,CALLE                   ,CAVA BAJA                                         ,11000681,1,NUM,36.0,  ,10,158700.0,CALLE                   ,CAVA BAJA                                         ,11000681.0,1.0,NUM,36.0,  ,,,,,,,1,DR,RESTAURANTE LA NEGRA DE PEÑALVER,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAVA BAJA,36,CAVA BAJA|36,40.41206974003589,-3.7099958136507296
280007584,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439754.59,4473847.53,1,Puerta Calle,1,Abierto,608700.0,CALLE                   ,PRETIL DE SANTISTEBAN                             ,11000702,1,NUM,1.0,  ,20,608700.0,CALLE                   ,PRETIL DE SANTISTEBAN                             ,11000702.0,1.0,NUM,1.0,  ,,,,,,,1,02,EL ESCALDON,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,PRETIL DE SANTISTEBAN,1,PRETIL DE SANTISTEBAN|1,40.41306924544352,-3.710077036784251
280007585,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439707.59,4473862.53,1,Puerta Calle,1,Abierto,610300.0,CALLE                   ,PRINCIPE ANGLONA                                  ,11000704,1,NUM,1.0,  ,10,610300.0,CALLE                   ,PRINCIPE ANGLONA                                  ,11000704.0,1.0,NUM,1.0,  ,,,,,,,1,IZ,SOLITO RESTAURANTE MEXICANO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,PRINCIPE ANGLONA,1,PRINCIPE ANGLONA|1,40.41320096913657,-3.710632379147331
280007593,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439664.6,4473900.53,1,Puerta Calle,1,Abierto,682400.0,COSTANILLA              ,SAN PEDRO                                         ,11000709,1,NUM,2.0,  ,40,682400.0,COSTANILLA              ,SAN PEDRO                                         ,11000709.0,1.0,NUM,2.0,  ,,,,,,,0,01,ABUELA HERMINIA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SAN PEDRO,2,SAN PEDRO|2,40.41354017546147,-3.711142644687592
280007606,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1012.0,12,439926.59,4473744.53,1,Puerta Calle,1,Abierto,158600.0,CALLE                   ,CAVA ALTA                                         ,11000724,1,NUM,1.0,  ,10,158600.0,CALLE                   ,CAVA ALTA                                         ,11000724.0,1.0,NUM,1.0,  ,,,,,,,1,01,CAFETERIA CANTALEJO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAVA ALTA,1,CAVA ALTA|1,40.41215380496181,-3.70804019595177
280007607,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1012.0,12,439895.59,4473774.53,1,Puerta Calle,1,Abierto,158600.0,CALLE                   ,CAVA ALTA                                         ,11000727,1,NUM,7.0,  ,10,158600.0,CALLE                   ,CAVA ALTA                                         ,11000727.0,1.0,NUM,7.0,  ,,,,,,,0,01,CASA MARIA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAVA ALTA,7,CAVA ALTA|7,40.41242182110786,-3.7084083772959735
280007608,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1012.0,12,439858.59,4473758.53,1,Puerta Calle,1,Abierto,158600.0,CALLE                   ,CAVA ALTA                                         ,11000729,1,NUM,13.0,  ,10,158600.0,CALLE                   ,CAVA ALTA                                         ,11000729.0,1.0,NUM,13.0,  ,,,,,,,1,IZ,BAR MITÖN,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,CAVA ALTA,13,CAVA ALTA|13,40.41227501300722,-3.708842926164534
280007610,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1012.0,12,439828.59,4473741.53,1,Puerta Calle,1,Abierto,158600.0,CALLE                   ,CAVA ALTA                                         ,11000731,1,NUM,17.0,  ,10,158600.0,CALLE                   ,CAVA ALTA                                         ,11000731.0,1.0,NUM,17.0,  ,,,,,,,1,IZ,MATRITUM TABERNA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAVA ALTA,17,CAVA ALTA|17,40.41211970087885,-3.709194880831373
280007617,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1012.0,12,439836.59,4473664.53,1,Puerta Calle,1,Abierto,160000.0,PLAZA                   ,CEBADA                                            ,11000739,1,NUM,3.0,  ,10,160000.0,PLAZA                   ,CEBADA                                            ,11000739.0,1.0,NUM,3.0,  ,,,,,,,1,IZ,TABERNA LA CORTÄ,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CEBADA,3,CEBADA|3,40.4114266270837,-3.7090933166186186
280007641,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1013.0,13,439765.59,4473583.53,1,Puerta Calle,1,Abierto,159900.0,CALLE                   ,CEBADA                                            ,11000776,1,NUM,3.0,  ,20,159900.0,CALLE                   ,CEBADA                                            ,11000776.0,1.0,NUM,3.0,  ,,,,,,,1,DR,CBADA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CEBADA,3,CEBADA|3,40.410691806346236,-3.7099224023114847
280007285,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439962.6,4474683.53,1,Puerta Calle,1,Abierto,722400.0,CALLE                   ,SILVA                                             ,11000169,1,NUM,4.0,  ,20,722400.0,CALLE                   ,SILVA                                             ,11000169.0,1.0,NUM,4.0,  ,,,,,,,1,03,LARIOS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SILVA,4,SILVA|4,40.42061535094607,-3.7077044301089908
280007288,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439926.6,4474590.53,1,Puerta Calle,1,Abierto,51600.0,COSTANILLA              ,ANGELES                                           ,11000170,1,NUM,15.0,  ,60,702200.0,CUESTA                  ,SANTO DOMINGO                                     ,11000191.0,1.0,NUM,13.0,  ,,,,,,,1,06,LA TERRAZA DE MADRIZ,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,ANGELES,15,ANGELES|15,40.41977496621293,-3.7081199728972103
280007301,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3,439801.6,4474666.53,1,Puerta Calle,1,Abierto,110400.0,CALLE                   ,BOLA                                              ,11000196,1,NUM,12.0,  ,20,110400.0,CALLE                   ,BOLA                                              ,11000196.0,1.0,NUM,12.0,  ,,,,,,,1,C,RESTAURANTE MASHITA COMIDA PARA LLEVAR COREANA JAPONESA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,BOLA,12,BOLA|12,40.42045057538717,-3.7096005069984854
280007808,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1018.0,18,439367.6,4473702.54,1,Puerta Calle,1,Abierto,797800.0,TRAVESIA                ,VISTILLAS                                         ,11001071,1,NUM,13.0,  ,20,797800.0,TRAVESIA                ,VISTILLAS                                         ,11001071.0,1.0,NUM,13.0,  ,,,,,,,1,02,EL LOCAL GASTRONOMICO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,VISTILLAS,13,VISTILLAS|13,40.41173500842662,-3.7146241062255667
280007810,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1018.0,18,439347.6,4473713.54,1,Puerta Calle,1,Abierto,797800.0,TRAVESIA                ,VISTILLAS                                         ,11001071,1,NUM,13.0,  ,40,319900.0,PLAZA                   ,GABRIEL MIRO                                      ,11001056.0,1.0,NUM,6.0,  ,,,,,,,1,04,CASA PILUCA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,VISTILLAS,13,VISTILLAS|13,40.41183264435551,-3.7148608609518536
280007835,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1019.0,19,439081.6,4473622.54,1,Puerta Calle,1,Abierto,706400.0,RONDA                   ,SEGOVIA                                           ,11001135,1,NUM,25.0,  ,10,706400.0,RONDA                   ,SEGOVIA                                           ,11001135.0,1.0,NUM,25.0,  ,,,,,,,1,02,SEOUL,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SEGOVIA,25,SEGOVIA|25,40.41099345005612,-3.7179870424437578
280007843,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1020.0,20,439586.59,4473524.53,1,Puerta Calle,1,Abierto,8700.0,CALLE                   ,AGUILA                                            ,11001145,1,NUM,2.0,  ,10,8700.0,CALLE                   ,AGUILA                                            ,11001145.0,1.0,NUM,2.0,  ,,,,,,,1,01,VIUDA DE VACAS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,AGUILA,2,AGUILA|2,40.41014733482669,-3.712026339161112
280007363,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439650.6,4474301.53,1,Puerta Calle,1,Abierto,42800.0,CALLE                   ,AMNISTIA                                          ,11000311,1,NUM,12.0,  ,10,627900.0,PLAZA                   ,RAMALES                                           ,31026432.0,1.0,NUM,3.0,  ,,,,,,,1,IZ,CAFE DE LOS AUSTRIAS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,AMNISTIA,12,AMNISTIA|12,40.417151552375756,-3.7113456860571934
280007378,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439669.6,4474341.53,1,Puerta Calle,1,Abierto,776900.0,CALLE                   ,VERGARA                                           ,11000343,1,NUM,10.0,  ,20,776900.0,CALLE                   ,VERGARA                                           ,11000343.0,1.0,NUM,10.0,  ,,,,,,,1,02,RESTAURANTE KUNG FU NOODLES,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,VERGARA,10,VERGARA|10,40.41751326821525,-3.7111255410701443
280007410,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439872.6,4474318.53,1,Puerta Calle,1,Abierto,317900.0,CALLE                   ,FUENTES                                           ,11000401,1,NUM,9.0,  ,20,317900.0,CALLE                   ,FUENTES                                           ,11000401.0,1.0,NUM,9.0,  ,,,,,,,1,DR,BAR CAFETERÍA LA CANDELA DE MOJAMA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,FUENTES,9,FUENTES|9,40.41732076534553,-3.70873074238477
280007411,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439869.6,4474267.53,1,Puerta Calle,1,Abierto,317900.0,CALLE                   ,FUENTES                                           ,11000405,1,NUM,1.0,  ,20,317900.0,CALLE                   ,FUENTES                                           ,11000405.0,1.0,NUM,1.0,  ,,,,,,,1,DR,RA-MEN KAGURA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,FUENTES,1,FUENTES|1,40.416861117083116,-3.7087612800768914
280007412,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6,439871.6,4474243.53,1,Puerta Calle,1,Abierto,361200.0,PLAZA                   ,HERRADORES                                        ,11000407,1,NUM,7.0,  ,10,361200.0,PLAZA                   ,HERRADORES                                        ,11000407.0,1.0,NUM,7.0,  ,,,,,,,1,01,RURAYA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,HERRADORES,7,HERRADORES|7,40.41664505851137,-3.708735438962141
280007907,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1022.0,22,439721.59,4473352.53,1,Puerta Calle,1,Abierto,743600.0,CALLE                   ,TOLEDO                                            ,11001307,1,NUM,109.0,  ,10,743600.0,CALLE                   ,TOLEDO                                            ,11001307.0,1.0,NUM,109.0,  ,,,,,,,1,01,DONER KEBAP ISTAMBUL,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,TOLEDO,109,TOLEDO|109,40.40860766484246,-3.7104190654967946
280007444,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7,439797.6,4474174.53,1,Puerta Calle,1,Abierto,508300.0,CALLE                   ,MILANESES                                         ,11000470,1,NUM,3.0,  ,20,508300.0,CALLE                   ,MILANESES                                         ,11000470.0,1.0,NUM,3.0,  ,,,,,,,1,02,LATERAL,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,MILANESES,3,MILANESES|3,40.41601812494969,-3.709601085650142
280007445,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7,439609.6,4474170.53,1,Puerta Calle,1,Abierto,680700.0,CALLE                   ,SAN NICOLAS                                       ,11000471,1,NUM,8.0,  ,10,106900.0,CALLE                   ,BIOMBO                                            ,11000435.0,1.0,NUM,2.0,  ,,,,,,,1,01,RESTAURANTE PISCO 41,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SAN NICOLAS,8,SAN NICOLAS|8,40.41596847047231,-3.7118164855962323
280007454,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7,439789.6,4474179.53,1,Puerta Calle,1,Abierto,700000.0,CALLE                   ,SANTIAGO                                          ,11000482,1,NUM,1.0,  ,10,700000.0,CALLE                   ,SANTIAGO                                          ,11000482.0,1.0,NUM,1.0,  ,,,,,,,1,IZ,LEKA OPERA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SANTIAGO,1,SANTIAGO|1,40.41606258851604,-3.7096958474485704
280007460,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7,439706.6,4474226.53,1,Puerta Calle,1,Abierto,700000.0,CALLE                   ,SANTIAGO                                          ,11000487,1,NUM,11.0,  ,10,700000.0,CALLE                   ,SANTIAGO                                          ,11000487.0,1.0,NUM,11.0,  ,,,,,,,1,IZ,ARBONAIDA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SANTIAGO,11,SANTIAGO|11,40.41647997711795,-3.710678546342925
280007941,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1023.0,23,439747.59,4473383.53,1,Puerta Calle,1,Abierto,743600.0,CALLE                   ,TOLEDO                                            ,11001360,1,NUM,105.0,  ,40,69900.0,CALLE                   ,ARGANZUELA                                        ,20004170.0,1.0,NUM,1.0,  ,,,,,,,1,E,EL PRINCIPE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,TOLEDO,105,TOLEDO|105,40.40888880970192,-3.7101155966766792
280007977,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1024.0,24,439882.59,4473584.53,1,Puerta Calle,1,Abierto,650100.0,CALLE                   ,RUDA                                              ,11001425,1,NUM,18.0,  ,10,650100.0,CALLE                   ,RUDA                                              ,11001425.0,1.0,NUM,18.0,  ,,,,,,,1,B,LAS RUDAS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,RUDA,18,RUDA|18,40.410709272981826,-3.708543635572578
280007487,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1008.0,8,439875.59,4474087.53,1,Puerta Calle,1,Abierto,679700.0,PLAZA                   ,SAN MIGUEL                                        ,11000525,1,NUM,4.0,  ,20,679700.0,PLAZA                   ,SAN MIGUEL                                        ,11000525.0,1.0,NUM,4.0,  ,,,,,,,1,01,EMMA COCINA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SAN MIGUEL,4,SAN MIGUEL|4,40.415240026575496,-3.708673667245142
280007488,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1008.0,8,439894.59,4474075.53,1,Puerta Calle,1,Abierto,679700.0,PLAZA                   ,SAN MIGUEL                                        ,11000525,1,NUM,4.0,  ,30,679700.0,PLAZA                   ,SAN MIGUEL                                        ,11000525.0,1.0,NUM,4.0,  ,,,,,,,1,04,RICÓN DE ATI,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SAN MIGUEL,4,SAN MIGUEL|4,40.415133297376606,-3.7084486006946777
280007497,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1008.0,8,439825.59,4474016.53,1,Puerta Calle,1,Abierto,206000.0,PLAZA                   ,CONDE DE MIRANDA                                  ,11000531,1,NUM,1.0,  ,10,206000.0,PLAZA                   ,CONDE DE MIRANDA                                  ,11000531.0,1.0,NUM,1.0,  ,,,,,,,0,02,TABLAO LAS CARBONERAS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CONDE DE MIRANDA,1,CONDE DE MIRANDA|1,40.41459681209474,-3.7092562477926023
280007538,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1009.0,9,439715.6,4473948.53,1,Puerta Calle,1,Abierto,204200.0,CALLE                   ,CONDE                                             ,11000613,1,NUM,1.0,  ,10,204200.0,CALLE                   ,CONDE                                             ,11000613.0,1.0,NUM,1.0,  ,,,,,,,1,A,TAQUERIA ALAMILLO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CONDE,1,CONDE|1,40.41397627713774,-3.710546125961976
280007544,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439796.59,4473808.53,1,Puerta Calle,1,Abierto,32600.0,CALLE                   ,ALMENDRO                                          ,11000655,1,NUM,9.0,  ,10,32600.0,CALLE                   ,ALMENDRO                                          ,11000655.0,1.0,NUM,9.0,  ,,,,,,,1,B,ASTOR,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,ALMENDRO,9,ALMENDRO|9,40.41272095423985,-3.7095783531289674
280008041,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1026.0,26,440174.59,4473816.53,1,Puerta Calle,1,Abierto,206500.0,CALLE                   ,CONDE DE ROMANONES                                ,11001554,1,NUM,14.0,  ,10,206500.0,CALLE                   ,CONDE DE ROMANONES                                ,11001554.0,1.0,NUM,14.0,  ,,,,,,,1, ,QUINTANA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,CONDE DE ROMANONES,14,CONDE DE ROMANONES|14,40.41282027703189,-3.7051241867505307
280007547,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1011.0,11,439799.59,4473819.53,1,Puerta Calle,1,Abierto,32600.0,CALLE                   ,ALMENDRO                                          ,11000662,1,NUM,8.0,  ,10,32600.0,CALLE                   ,ALMENDRO                                          ,11000662.0,1.0,NUM,8.0,  ,,,,,,,1,A,STARSBEERS CERVECERÍA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,ALMENDRO,8,ALMENDRO|8,40.41282026435233,-3.709544037506639
