Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401045 San Sebastián de los Reyes sección 01045;Renta neta media por persona;2023;19.748
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401046 San Sebastián de los Reyes sección 01046;Renta neta media por persona;2023;19.238
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401047 San Sebastián de los Reyes sección 01047;Renta neta media por persona;2023;23.192
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401048 San Sebastián de los Reyes sección 01048;Renta neta media por persona;2023;19.139
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401049 San Sebastián de los Reyes sección 01049;Renta neta media por persona;2023;17.120
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401050 San Sebastián de los Reyes sección 01050;Renta neta media por persona;2023;21.331
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401051 San Sebastián de los Reyes sección 01051;Renta neta media por persona;2023;23.847
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401052 San Sebastián de los Reyes sección 01052;Renta neta media por persona;2023;21.800
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401053 San Sebastián de los Reyes sección 01053;Renta neta media por persona;2023;18.956
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401054 San Sebastián de los Reyes sección 01054;Renta neta media por persona;2023;20.036
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401055 San Sebastián de los Reyes sección 01055;Renta neta media por persona;2023;14.373
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401056 San Sebastián de los Reyes sección 01056;Renta neta media por persona;2023;23.190
28134 San Sebastián de los Reyes;2813401 San Sebastián de los Reyes distrito 01;2813401057 San Sebastián de los Reyes sección 01057;Renta neta media por persona;2023;23.920
28135 Santa María de la Alameda;2813501 Santa María de la Alameda distrito 01;2813501001 Santa María de la Alameda sección 01001;Renta neta media por persona;2023;13.624
28136 Santorcaz;2813601 Santorcaz distrito 01;2813601001 Santorcaz sección 01001;Renta neta media por persona;2023;14.092
28137 Santos de la Humosa, Los;2813701 Santos de la Humosa, Los distrito 01;2813701001 Santos de la Humosa, Los sección 01001;Renta neta media por persona;2023;13.849
28138 Serna del Monte, La;2813801 Serna del Monte, La distrito 01;2813801001 Serna del Monte, La sección 01001;Renta neta media por persona;2023;13.668
28140 Serranillos del Valle;2814001 Serranillos del Valle distrito 01;2814001001 Serranillos del Valle sección 01001;Renta neta media por persona;2023;15.313
28140 Serranillos del Valle;2814001 Serranillos del Valle distrito 01;2814001002 Serranillos del Valle sección 01002;Renta neta media por persona;2023;16.292
28140 Serranillos del Valle;2814001 Serranillos del Valle distrito 01;2814001003 Serranillos del Valle sección 01003;Renta neta media por persona;2023;15.025
28141 Sevilla la Nueva;2814101 Sevilla la Nueva distrito 01;2814101001 Sevilla la Nueva sección 01001;Renta neta media por persona;2023;16.541
28141 Sevilla la Nueva;2814101 Sevilla la Nueva distrito 01;2814101002 Sevilla la Nueva sección 01002;Renta neta media por persona;2023;14.772
28141 Sevilla la Nueva;2814101 Sevilla la Nueva distrito 01;2814101003 Sevilla la Nueva sección 01003;Renta neta media por persona;2023;15.016
28141 Sevilla la Nueva;2814101 Sevilla la Nueva distrito 01;2814101004 Sevilla la Nueva sección 01004;Renta neta media por persona;2023;18.012
28143 Somosierra;2814301 Somosierra distrito 01;2814301001 Somosierra sección 01001;Renta neta media por persona;2023;16.893
28144 Soto del Real;2814401 Soto del Real distrito 01;2814401001 Soto del Real sección 01001;Renta neta media por persona;2023;16.136
28144 Soto del Real;2814401 Soto del Real distrito 01;2814401002 Soto del Real sección 01002;Renta neta media por persona;2023;20.567
28144 Soto del Real;2814401 Soto del Real distrito 01;2814401003 Soto del Real sección 01003;Renta neta media por persona;2023;20.635
28144 Soto del Real;2814401 Soto del Real distrito 01;2814401004 Soto del Real sección 01004;Renta neta media por persona;2023;21.086
28145 Talamanca de Jarama;2814501 Talamanca de Jarama distrito 01;2814501001 Talamanca de Jarama sección 01001;Renta neta media por persona;2023;15.371
28145 Talamanca de Jarama;2814501 Talamanca de Jarama distrito 01;2814501002 Talamanca de Jarama sección 01002;Renta neta media por persona;2023;13.340
28146 Tielmes;2814601 Tielmes distrito 01;2814601001 Tielmes sección 01001;Renta neta media por persona;2023;12.425
28147 Titulcia;2814701 Titulcia distrito 01;2814701001 Titulcia sección 01001;Renta neta media por persona;2023;13.487
28148 Torrejón de Ardoz;2814801 Torrejón de Ardoz distrito 01;2814801001 Torrejón de Ardoz sección 01001;Renta neta media por persona;2023;12.594
28148 Torrejón de Ardoz;2814801 Torrejón de Ardoz distrito 01;2814801002 Torrejón de Ardoz sección 01002;Renta neta media por persona;2023;15.671
28148 Torrejón de Ardoz;2814801 Torrejón de Ardoz distrito 01;2814801003 Torrejón de Ardoz sección 01003;Renta neta media por persona;2023;13.131
28148 Torrejón de Ardoz;2814801 Torrejón de Ardoz distrito 01;2814801004 Torrejón de Ardoz sección 01004;Renta neta media por persona;2023;15.233
28148 Torrejón de Ardoz;2814801 Torrejón de Ardoz distrito 01;2814801005 Torrejón de Ardoz sección 01005;Renta neta media por persona;2023;10.200
28148 Torrejón de Ardoz;2814801 Torrejón de Ardoz distrito 01;2814801006 Torrejón de Ardoz sección 01006;Renta neta media por persona;2023;12.539
